EPOCH,HOURS_WITH_TRADES,AVG_PRICE_RATIO,EPOCH_VOLATILITY,EPOCH_PRICE_RANGE,EPOCH_RANGE_PCT,EPOCH_MIN_PRICE,EPOCH_MAX_PRICE,ESTIMATED_IL_PCT
782,48,1.1992740369550783,0.0001568806829486167,0.0004902254121856853,0.040876846915685196,1.1990180958524135,1.1995083212645992,	-2.088683503931321e-06
783,48,1.1997310984296783,0.00020467629129627946,0.0007440377255516495,0.062017040862366285,1.19947066758146,1.2002147053070116,	-4.806747599950256e-06
784,49,1.2006255138451285,0.00018374187684886063,0.0006039045978456503,0.05029916413416726,1.200278841586084,1.2008827461839298,	-3.162743034135218e-06
785,48,1.2010619453580422,0.00021944042432555587,0.0007043859094684191,0.058646925930072515,1.2007093852345985,1.2014137711440669,	-4.29933013634809e-06
786,49,1.201419164973911,0.0001846500758667404,0.0008335505563292767,0.06938049438784984,1.2010825463641157,1.201916096920445,	-6.016263598418448e-06
787,48,1.2017666409603118,0.00013746355057898683,0.0004386994173037895,0.03650454275825397,1.2015335019855555,1.2019722014028593,	-1.6657652923690591e-06
788,49,1.202919007469061,0.0003122556327366754,0.0012038231593043403,0.10007516315143958,1.2019721965273695,1.2031760196866739,	-1.252598046397324e-05
789,48,1.2033466041357455,0.00021449493404408564,0.0007157246782385496,0.05947784917318893,1.2029920388769226,1.2037077635551612,	-4.42199403760668e-06
790,48,1.2039063306451365,0.000246397358883842,0.0007486776941285633,0.06218737081707759,1.2034386806054906,1.2041873582996192,	-4.834835931610826e-06
791,49,1.2037893153443513,9.117572810136553e-05,0.0003721206072273553,0.030912436460769542,1.2036078716432732,1.2039799922505006,	-1.1944642386296778e-06
792,48,1.2041806991571433,0.0001035794840712962,0.0003949542487400315,0.03279858654240818,1.203957531337221,1.204352485585961,	-1.3447414848322126e-06
793,48,1.2049688184656058,0.0001471716020940173,0.0007331990094869845,0.060847965378940855,1.2044005349490772,1.2051337339585642,	-4.629643379772119e-06
794,49,1.2052125989059204,0.0001271889725496239,0.00042940879651420794,0.03562929867344739,1.2049527983052561,1.2053822071017704,	-1.5869274450075466e-06
795,48,1.205588552021279,0.00032682766937322316,0.0010133351996413076,0.08405315378471029,1.2049989476012493,1.2060122828008906,	-8.83238140403364e-06
796,48,1.2058241361647906,0.00013482382381554346,0.000493285192630033,0.04090855190533519,1.2055555591646283,1.2060488443572583,	-2.091963158257215e-06
797,48,1.2062153640902746,0.00012556725450936954,0.0005533901597662982,0.04587822177042688,1.2058420842033364,1.2063954743631027,	-2.6314354806267204e-06
798,48,1.2067579935960602,0.0003465631519201869,0.0022148723160795303,0.1835390631620641,1.2048273557693847,1.2070422280854642,	-4.2165751457101663e-05
799,49,1.2074824801630686,0.0001509870852874771,0.0006419141361637681,0.05316136231451397,1.207086456142581,1.2077283702787447,	-3.5331024106355358e-06
800,48,1.2079112906444822,0.00020659574934772,0.0014483963476257244,0.11990916541999795,1.2067403254615081,1.2081887218091338,	-1.798606400482683e-05
801,49,1.2082742753682267,0.00025410210877475247,0.0017271877608857622,0.1429466633607998,1.2078926797730776,1.2096198675339633,	-2.5521822866192423e-05
802,49,1.2087543945095232,0.00018155226428575097,0.0012433040943908846,0.10285828949522709,1.207832148626365,1.209075452720756,	-1.323136546993453e-05
803,50,1.2094458302254454,0.00022395190139547878,0.0009721086234544263,0.08037636735439581,1.2088048154338475,1.209776924057302,	-8.077520585736409e-06
804,49,1.2102153305473766,0.0004148954528972026,0.0010802588363338916,0.0892617048443184,1.2096337705044522,1.210714029340786,	-9.960247371321174e-06
805,49,1.2107808961503883,0.0001807672101337737,0.0012363910429937786,0.10211517599301545,1.2103616036506983,1.2115979946936921,	-1.3030105860956098e-05
806,49,1.2107697785378493,0.00013466546776279452,0.0008398715367772258,0.06936674103242585,1.210099078250845,1.2109389497876222,	-6.017173304062595e-06
807,49,1.2112111468720677,0.0001545892111379767,0.0007005869961522748,0.0578418550689142,1.2108078320100566,1.2115084190062089,	-4.182466506463811e-06
808,49,1.211569494190585,0.00012859074623141617,0.0006968474954112125,0.057516097817959376,1.2110663006680866,1.2117631481634978,	-4.13618364003554e-06
809,49,1.212173006984897,0.0003068282127718567,0.001729275610632408,0.14265914194325513,1.2110377632733507,1.212767038883983,	-2.545090378447412e-05
810,49,1.2127706173807606,0.0003582912985037847,0.002401748240807855,0.198038129089485,1.2109220642080394,1.2133238124488472,	-4.9076292052419035e-05
811,48,1.2131919300868113,0.0004442910423507494,0.0028737084870480434,0.23687171137401253,1.210858442538798,1.213732151025846,	-7.023906894998433e-05
812,48,1.2140475611018882,0.00020185264784857988,0.0006885211906231259,0.056712867986672084,1.2136776562903273,1.2143661774809504,	-4.02060666981896e-06
813,49,1.214496786331235,0.00021805788335576326,0.0010147955438142287,0.08355687353276034,1.2137863191408391,1.2148011146846533,	-8.730108480570209e-06
814,49,1.2145038718587815,0.0006027090786263527,0.0031616615047265206,0.260325354079575,1.2118868002389314,1.2150484617436579,	-8.485638921529315e-05
815,48,1.2147871756145183,0.0003626668019467056,0.002526569096219289,0.2079845051822502,1.2126180137777864,1.2151445828740057,	-5.4152691775222195e-05
816,49,1.2152564338688085,0.00020872865759173688,0.0008368314413180755,0.06886048228142232,1.2148074175088501,1.2156442489501682,	-5.927506219194356e-06
817,48,1.215809767109839,0.0002729119165514849,0.001791906934770049,0.14738382461177943,1.214434016289088,1.2162259232238581,	-2.7173936567592705e-05
818,49,1.2161655966107727,0.00018026255658914946,0.001092676047265373,0.0898459922160648,1.2153111764192577,1.216403852466523,	-1.0095492586348342e-05
819,48,1.2167112934937887,0.00018092412149874195,0.0007419659653760124,0.060981267235997776,1.2161894314561497,1.2169313974215257,	-4.649546858637166e-06
820,49,1.2171960885302782,0.00017143067799226753,0.0007158421559654293,0.05881075060221265,1.2167561822889597,1.217472024444925,	-4.323963054275737e-06
821,48,1.2175969214830966,0.0006336725483529473,0.0044929558881143805,0.36900190932166005,1.2173618932851555,1.22185484917327,-0.0001696422006092213
822,49,1.2181695385380586,0.00017060187855687383,0.0007314381417313776,0.06004403480727208,1.2177188741239982,1.2184503122657295,	-4.507236328610276e-06
823,49,1.2185253419635333,0.00024292382679165034,0.0015862030248563475,0.13017398737890323,1.2171684117501331,1.2187546147749895,	-2.120120164983419e-05
824,49,1.2191459861706995,0.00024393119666738235,0.000857205088255597,0.0703119313010292,1.2186372109554278,1.2194944160436834,	-6.180522649223974e-06
825,49,1.2195491292210427,9.411834268061482e-05,0.000525626419768388,0.04310006109422742,1.2191467683282977,1.219672394748066,	-2.32255060739206e-06
826,48,1.2199621271829553,0.00014204826717412883,0.0004962889158437456,0.04068068219377749,1.219678937231713,1.2201752261475567,	-2.0687662583007693e-06
827,49,1.220822151078003,0.0003296436328483744,0.0016167836799578783,0.13243400593036714,1.219555652875056,1.2211724365550138,	-2.1939922378866328e-05
828,49,1.2213199427431733,0.00018690730005548558,0.0008067191924860939,0.06605305982919955,1.2208589820335545,1.2216657012260406,	-5.454273022120759e-06
829,48,1.2215913353237624,0.00012241534637866898,0.0004306956697890385,0.035256935550782194,1.2213772728241414,1.2218079684939305,	-1.5538111242108243e-06
830,49,1.221869984165342,0.00014728353448439224,0.0008834282655765247,0.07230133132208771,1.2211751590586528,1.2220585873242293,	-6.537061403300015e-06
831,48,1.2222303091769364,0.0003464484271416993,0.0010034176198416844,0.08209726205508658,1.221930407487247,1.2229338251070887,	-8.422169450739148e-06
832,48,1.2229899418248573,7.826811055084054e-05,0.0002872364133525984,0.023486408475608966,1.222855938467478,1.2231431748808306,	-6.895033877185597e-07
833,49,1.2228220860719012,0.0003719343781216373,0.0022018985242866496,0.18006695735762,1.2207881534304064,1.222990051954693,	-4.059206251127989e-05
834,48,1.2233278469250501,5.370869676079939e-05,0.00024344744653936878,0.01990042547885237,1.223184193455251,1.2234276409017903,	-4.95051410975833e-07
835,48,1.2242769896883732,0.0002718623874146244,0.0011621553170455545,0.09492584822176303,1.2235714441874408,1.2247335995044863,	-1.1265937072124643e-05
836,48,1.2245964158748126,0.0003871682054398925,0.00102784311327353,0.08393321260370272,1.2241915842780062,1.2252194273912798,	-8.804411910645626e-06
837,48,1.2247610338125792,0.0001306595570414541,0.0004876514725444814,0.03981605056673487,1.2246130104236768,1.2251006618962212,	-1.981337394152405e-06
838,49,1.225074024369291,0.00017715396376112545,0.00127854629958013,0.10436481993309492,1.224008784723033,1.2252873310226131,	-1.3624493466757315e-05
839,48,1.2258242437366684,0.0002109333384560361,0.0009219242022913132,0.07520851435284233,1.2252486237200984,1.2261705479223897,	-7.071723895357707e-06
840,48,1.2259484108682897,9.88578827510198e-05,0.0006121833106647045,0.04993548710839471,1.22555928377234,1.2261714670830046,	-3.1173634118530913e-06
841,49,1.2271060107701353,0.00041335316025381124,0.001399549832244995,0.11405288703350361,1.2261484846675192,1.2275480344997642,	-1.626691057410312e-05
842,48,1.227360997349474,7.999536197049084e-05,0.00035905502988575755,0.029254231693947304,1.2271131697242925,1.2274722247541783,	-1.0698816721443904e-06
843,49,1.227524709669591,0.00011398045297089995,0.0004286228616390275,0.03491765650521191,1.2273314334541061,1.2277600563157451,	-1.5240012252171198e-06
844,49,1.2281330358746807,0.00030516644348961385,0.0008495217983757186,0.06917180578655195,1.2277252868356119,1.2285748086339876,	-5.980757888934818e-06
845,49,1.228493409756288,7.196888302215796e-05,0.0002710837192605453,0.022066355188207615,1.2283575726675102,1.2286286563867708,	-6.086553372419701e-07
846,49,1.2380500346009693,0.06441661930511505,0.4520109114347379,36.50990661136112,1.227748297687889,1.679759209122627,-1.2158342140523026
847,49,1.2290058015934673,0.00013314778273796946,0.0004993291782877662,0.040628707988226015,1.2287349521527196,1.2292342813310073,	-2.063436044252853e-06
848,48,1.2293948008429696,0.0001680660930212156,0.0007427071626828763,0.06041242098743365,1.2289112388491668,1.2296539460118496,	-4.5629087508380906e-06
