EPOCH,PROTOCOL,AGGREGATOR,NUM_SWAPS,VOLUME_SOL,AVG_SWAP_USD,MARKET_SHARE_PCT,UNIQUE_POOLS_USED
744,orca-whirlpool-v2,okx-aggregator,192,2508.6272884700006,2100.115580364234,0.2177498873604604,2
744,raydium-clmm,okx-aggregator,198,2265.567100735,1823.3111968998935,0.19665216242365316,1
744,meteora-dlmm,okx-aggregator,130,1025.132222675,1261.5013230141694,0.08898190139404963,3
744,stabble,jupiter-aggregator-v6,2113,152.26183583,11.434126913035751,0.013216390395522038,4
744,meteora,okx-aggregator,74,33.006013499,72.29932684310019,0.0028649356381706408,2
744,stabble,,40,29.098571441999994,115.7577140918307,0.0025257680497090627,4
744,gamma,,21,14.644979813,70.09108756244207,0.0012711903116631913,1
744,orca-whirlpool,photon,5,12.571855646,410.23274185551384,0.0010912422755705842,1
744,stabble,okx-aggregator,24,1.011121743,6.703489517816295,8.776578595708571e-05,4
744,meteora-dlmm,dflow-v1,3,0.122757491,6.69468167068609,1.06554010477202e-05,2
744,raydium-clmm,dflow-v1,1,0.091367369,15.172637836609244,7.930725460738181e-06,1
744,orca-whirlpool,jupiter-aggregator-v4,17,0.022831931,0.2147645784253873,1.981821064580697e-06,3
745,orca-whirlpool-v2,jupiter-aggregator-v6,35828,240184.64140304303,1110.7713208679922,64.27717338708422,3
745,meteora-dlmm,jupiter-aggregator-v6,7671,75059.621477893,1619.2687628225026,20.087130783718436,3
745,raydium-clmm,jupiter-aggregator-v6,7967,15164.257899744003,316.3460779506134,4.058193016066671,1
745,meteora,jupiter-aggregator-v6,7638,11154.363022925998,242.38533375756876,2.985082317748946,2
745,orca-whirlpool,jupiter-aggregator-v6,1698,10155.552088537,986.266843049958,2.7177848617767104,1
745,meteora-dlmm,,1070,6051.5152490460005,937.9750525460898,1.6194802991786377,6
745,raydium-clmm,,1299,5369.446805328001,681.4055592295307,1.4369480966088977,2
745,orca-whirlpool,,1539,5168.043954213001,556.989836550376,1.3830495379577283,15
745,meteora,,494,1862.8872360039995,627.7286544976872,0.49853781311638057,2
745,orca-whirlpool-v2,,964,1803.0912505840001,308.12487997724895,0.4825354705009624,4
745,orca-whirlpool-v2,okx-aggregator,227,708.7150478750001,518.2299001604054,0.18966325135608741,2
745,raydium-clmm,raydium-router,178,462.28843213199997,428.9105322855387,0.12371562783287694,1
745,meteora-dlmm,okx-aggregator,64,299.60978520099997,775.7446895807013,0.08018027297388942,2
745,raydium-clmm,okx-aggregator,73,101.155377763,230.1016991923723,0.027070764048554092,1
745,stabble,jupiter-aggregator-v6,1264,62.51357302499999,8.230908655261777,0.0167296116392027,4
745,meteora,okx-aggregator,110,42.63737980600001,64.3825657337991,0.011410430902458628,2
745,stabble,,34,19.045072469000004,93.17489808235676,0.0050967598015781695,2
745,stabble,okx-aggregator,25,0.332875761,2.200821356109376,8.908276932766246e-05,3
745,raydium-clmm,dflow-v1,2,0.298662758,24.835962576589253,7.992683365634866e-05,1
745,meteora-dlmm,dflow-v1,1,0.078908698,13.124693414960312,2.1117203970523344e-05,1
745,orca-whirlpool,dflow-v1,1,0.06885707,11.238995661600839,1.8427230823180023e-05,1
745,orca-whirlpool,photon,2,0.019801757000000003,1.6141506792674416,5.299260438231264e-06,1
745,orca-whirlpool,jupiter-aggregator-v4,13,0.014365338,0.18112746117654296,3.844389532970242e-06,3
746,orca-whirlpool-v2,jupiter-aggregator-v6,23893,240613.48769499903,1624.2161973284944,66.43485412383339,3
746,meteora-dlmm,jupiter-aggregator-v6,4207,78582.733827874,3013.687753173343,21.697172957837243,4
746,raydium-clmm,jupiter-aggregator-v6,5805,18317.859377599005,507.6638758579298,5.057672898014257,1
746,meteora,jupiter-aggregator-v6,5884,10542.110295574003,289.2398240372248,2.9107410659023394,2
746,orca-whirlpool,jupiter-aggregator-v6,1117,4152.004730543001,584.2310276829583,1.1463938752458536,1
746,orca-whirlpool,,668,2088.8717013290006,506.0633249832102,0.5767502399412672,9
746,orca-whirlpool-v2,okx-aggregator,246,2058.248745339,1359.7083471418623,0.5682950546832608,2
746,meteora,,315,1643.667707338,851.2961420380778,0.4538266969616985,2
746,raydium-clmm,,370,1501.9973754710002,659.4988943544633,0.41471065271404756,1
746,meteora-dlmm,,246,878.2635264659998,579.5689209112933,0.2424939259307569,5
746,meteora,okx-aggregator,140,527.44014194,614.6098639483827,0.1456294458989556,2
746,raydium-clmm,raydium-router,213,444.5191019420001,339.86352736118846,0.12273444010008416,3
746,orca-whirlpool-v2,,447,396.0427990010001,142.74464197007958,0.10934983666326269,4
746,raydium-clmm,okx-aggregator,74,218.13932637899998,479.52093509516163,0.060229600865227606,1
746,meteora-dlmm,okx-aggregator,63,173.62301365199997,441.52153327035313,0.04793837492240752,2
746,stabble,jupiter-aggregator-v6,679,32.02972436899999,7.677987636165363,0.008843602602936429,4
746,stabble,,15,5.406344407,58.23238376792194,0.0014927247240500915,3
746,orca-whirlpool,photon,2,1.979731454,162.6787043901984,0.0005466159507964615,1
746,raydium-clmm,dflow-v1,2,0.514390381,41.591603757721344,0.00014202632716814383,1
746,meteora-dlmm,dflow-v1,1,0.446086454,71.98454339459089,0.00012316719557996776,1
746,stabble,okx-aggregator,16,0.147970915,1.5078807930706115,4.085567374783317e-05,3
746,orca-whirlpool,dflow-v1,1,0.060693913,9.947046944794936,1.6757960224868313e-05,1
746,orca-whirlpool,jupiter-aggregator-v4,2,0.00383929,0.3140801382055467,1.0600514274262506e-06,1
747,orca-whirlpool-v2,jupiter-aggregator-v6,74648,846631.797261321,1560.7638155245268,64.48621975423943,3
747,meteora-dlmm,jupiter-aggregator-v6,19574,275323.007235553,1936.2579358240216,20.9707927406249,4
747,raydium-clmm,jupiter-aggregator-v6,18279,58146.871278055994,439.92028024660493,4.42892876382343,1
747,orca-whirlpool,,3602,26960.167908169,1012.3053283978812,2.0535010827153672,15
747,meteora,jupiter-aggregator-v6,15310,22551.681058805993,201.7194482320314,1.7177156176864061,2
747,orca-whirlpool,jupiter-aggregator-v6,5601,18479.889085432005,449.6584540633973,1.407575515651593,1
747,meteora-dlmm,,1530,15314.535482513002,1360.410774146468,1.16647697824962,5
747,orca-whirlpool-v2,,1726,13764.374778868994,1099.2914703936565,1.0484043944972299,2
747,orca-whirlpool-v2,okx-aggregator,259,13307.762878829997,6866.301572019979,1.013625196003192,1
747,raydium-clmm,,2041,11286.749545672003,752.4538541402309,0.859688726395203,2
747,meteora,,1509,5695.613968262,512.6379992556788,0.4338233163232964,2
747,raydium-clmm,raydium-router,399,2278.1199117600004,802.298632591931,0.17351975407902093,1
747,meteora-dlmm,okx-aggregator,104,1938.4878557230004,2515.3575414189577,0.14765067206245452,1
747,raydium-clmm,okx-aggregator,87,1000.196572444,1574.6002078059792,0.07618293593118218,1
747,meteora,okx-aggregator,106,142.98226522299998,186.03136142737657,0.010890667945564253,2
747,stabble,jupiter-aggregator-v6,1599,43.264155479,3.734616946646157,0.0032953426114224168,4
747,stabble,,17,20.126466792000002,157.46022453570933,0.001532991986154651,1
747,invariant,,23,1.512245257,10.081463756810088,0.00011518464139979391,1
747,stabble,okx-aggregator,17,0.236318127,1.914225042388847,1.7999870450091914e-05,3
747,orca-whirlpool,photon,4,0.23390072,8.236870234363291,1.781574148217256e-05,1
747,raydium-clmm,photon,1,0.13365,20.075659802859608,1.0179848309540742e-05,1
747,invariant,jupiter-aggregator-v6,2,0.12026219099999999,9.186825818775,9.160126163509285e-06,1
747,orca-whirlpool,dflow-v1,1,0.060174279,8.273476713991828,4.583352281002491e-06,1
747,orca-whirlpool,jupiter-aggregator-v4,6,0.008213353999999999,0.19217669387443106,6.255944469327324e-07,3
748,orca-whirlpool-v2,jupiter-aggregator-v6,49330,231490.21537705205,613.6746237916255,62.3954021556175,3
748,meteora-dlmm,jupiter-aggregator-v6,6333,65854.72560738998,1360.8039309808844,17.750348892406244,5
748,raydium-clmm,jupiter-aggregator-v6,12982,22163.137029118,223.539719750965,5.973806908898672,1
748,meteora,jupiter-aggregator-v6,11972,11615.454163913,126.82460435635187,3.1308059072691976,2
748,orca-whirlpool,,2714,10580.379884644,508.44642600388585,2.851814089793324,10
748,orca-whirlpool,jupiter-aggregator-v6,3026,7424.201437195,325.2409282645722,2.001104165908589,1
748,raydium-clmm,,1814,5544.146938240001,396.9442074292226,1.4943580974162105,2
748,meteora,,1119,4127.578131339,480.7183358959036,1.1125390203389112,3
748,orca-whirlpool-v2,,1000,4048.2684133640005,529.3199664897868,1.0911620401506192,3
748,meteora-dlmm,,658,2527.094712333,498.88797927245923,0.6811479725159174,5
748,orca-whirlpool-v2,okx-aggregator,186,2522.5785943670007,1780.4847882285321,0.67993070725824,1
748,meteora-dlmm,okx-aggregator,44,2145.0002730510005,6100.7074738403635,0.5781590139476542,1
748,raydium-clmm,raydium-router,188,559.509142426,388.2866909101854,0.15080895706348585,1
748,raydium-clmm,okx-aggregator,83,218.817399165,338.03827293220434,0.05897959703095043,1
748,meteora,okx-aggregator,89,160.56857058700004,242.8691299384696,0.043279326165082024,2
748,stabble,jupiter-aggregator-v6,969,21.924184606,2.9432355627984244,0.005909400158435279,4
748,stabble,,4,1.258428784,40.82467432630527,0.0003391943367195489,2
748,raydium-clmm,dflow-v1,2,0.199039309,12.761119991693707,5.364865080626791e-05,1
748,stabble,okx-aggregator,16,0.124501819,1.0336222563089241,3.3557967246943026e-05,4
748,orca-whirlpool,jupiter-aggregator-v4,28,0.064358674,0.3007754414298522,1.7347106182831623e-05,2
749,orca-whirlpool-v2,jupiter-aggregator-v6,39057,202191.57284463698,686.8706041309725,62.404135728767116,2
749,meteora-dlmm,jupiter-aggregator-v6,6786,63465.816293757984,1249.9667039107792,19.58800437828299,4
749,raydium-clmm,jupiter-aggregator-v6,9994,15954.142382608998,212.02185232445814,4.92406509664686,1
749,orca-whirlpool-v2,okx-aggregator,319,11645.989279239002,4857.485525612265,3.5944025037870126,2
749,meteora,jupiter-aggregator-v6,8724,11091.81360474,166.76361234082208,3.4233624672391496,2
749,orca-whirlpool,,1920,6593.823113422,455.0457024857226,2.0351087176993716,12
749,raydium-clmm,,1194,3410.811231256,377.4456051025972,1.0527082015631515,2
749,meteora,,836,2237.0919692439998,356.51062590211,0.6904530635097653,3
749,orca-whirlpool,jupiter-aggregator-v6,2333,2169.4363950620004,122.6481821150201,0.6695719378789493,2
749,orca-whirlpool-v2,,783,1660.4166743210003,280.41952519105644,0.512468774305715,2
749,meteora-dlmm,,693,1355.6093137860003,265.9673483439837,0.4183934395608331,5
749,raydium-clmm,okx-aggregator,166,1165.3118335140002,941.6965047695927,0.35966028060340605,1
749,meteora-dlmm,okx-aggregator,65,522.6608757079999,1102.5761785043696,0.16131335133764668,2
749,raydium-clmm,raydium-router,150,454.2551773049999,401.333160157161,0.1402007083738272,1
749,meteora,okx-aggregator,122,55.355858125,60.83482993799983,0.017084957771554835,3
749,stabble,jupiter-aggregator-v6,1065,26.267377314999997,3.268581246398682,0.00810712808720048,4
749,stabble,,12,2.1981668240000003,24.35595893812122,0.0006784392589139871,3
749,raydium-clmm,dflow-v1,2,0.48555120900000004,33.59553752224864,0.00014985987360109046,1
749,stabble,okx-aggregator,15,0.21323800600000004,1.8963316212697265,6.581349203500505e-05,4
749,orca-whirlpool,dflow-v1,2,0.169940796,11.851611150498567,5.245029923966001e-05,1
749,orca-whirlpool,jupiter-aggregator-v4,18,0.027766163000000007,0.20941821477249448,8.569711289849296e-06,2
749,orca-whirlpool,photon,5,0.013387663000000001,0.3679873862525219,4.1319503438699e-06,1
750,orca-whirlpool-v2,jupiter-aggregator-v6,47854,321750.87789340096,1024.8592642554468,58.315774530198794,1
750,meteora-dlmm,jupiter-aggregator-v6,12948,116017.15586025399,1343.6272283018748,21.027542635091176,2
750,raydium-clmm,jupiter-aggregator-v6,10227,21865.000706677,324.92112236016396,3.962924544795359,1
750,orca-whirlpool-v2,okx-aggregator,462,18965.362575204,6200.0606379257615,3.437379301216664,1
750,meteora,jupiter-aggregator-v6,14065,16554.988884329,174.42738000640853,3.0005108469302413,2
750,orca-whirlpool,,3126,10574.251205348004,506.42583427702107,1.9165313647444264,16
750,meteora-dlmm,,1983,9371.253433106001,719.0371002896452,1.6984938964219976,2
750,meteora-dlmm,okx-aggregator,202,7857.031635053,5371.838725559138,1.4240485940746745,2
750,orca-whirlpool-v2,,1725,7775.789788900998,695.9242337470632,1.4093239064106151,5
750,raydium-clmm,,2206,7033.236280331999,485.1915568515607,1.2747397111293692,1
750,meteora,,1847,6563.077364151001,540.3762173960752,1.1895257047873027,2
750,orca-whirlpool,jupiter-aggregator-v6,3018,4618.772528316,231.2904332407207,0.8371299532453469,1
750,raydium-clmm,okx-aggregator,191,1842.5211015150003,1452.9328890940744,0.33394794701595437,1
750,meteora,okx-aggregator,189,477.01830795600006,371.14654212930475,0.08645723758601613,2
750,raydium-clmm,raydium-router,239,414.09994857399994,266.4355671529605,0.075053592369712,2
750,stabble,jupiter-aggregator-v6,1519,39.35593159499999,3.888722833442072,0.007133070306898509,4
750,meteora-dlmm,dflow-v1,2,13.034764699,1042.8044883802684,0.0023624874132990477,1
750,stabble,,13,5.342431089000001,60.54397838532468,0.0009682895315439269,2
750,raydium-clmm,dflow-v1,2,0.372349147,30.07666588103824,6.748646358055265e-05,1
750,orca-whirlpool,dflow-v1,2,0.294821914,21.087910166535735,5.3435031400541454e-05,1
750,stabble,okx-aggregator,9,0.1368926,2.1510814638133966,2.481111488714425e-05,3
750,orca-whirlpool,jupiter-aggregator-v4,11,0.018921802,0.24924802902388746,3.429484159799696e-06,2
750,invariant,jupiter-aggregator-v6,2,0.016702305,1.1344307748543272,3.0272111731030295e-06,1
750,orca-whirlpool,photon,3,0.001089273,0.05530980398294061,1.9742540901746535e-07,1
751,orca-whirlpool-v2,jupiter-aggregator-v6,40373,289748.43836386997,953.7937519757257,58.32124739056977,1
751,meteora-dlmm,jupiter-aggregator-v6,7408,100542.93647881296,1807.7035424644635,20.23751881068421,4
751,raydium-clmm,jupiter-aggregator-v6,10687,27882.661087240995,350.5719318231473,5.612287625634249,1
751,meteora,jupiter-aggregator-v6,11878,19566.156948475997,219.79425972461513,3.9383221056113067,2
751,orca-whirlpool,jupiter-aggregator-v6,3003,10938.619301456001,476.69542014190296,2.2017510292508495,1
751,orca-whirlpool,,2301,9623.410778755999,551.0867326461873,1.9370227633947759,9
751,orca-whirlpool-v2,okx-aggregator,336,9064.799035474,3688.9318695025777,1.8245840774118893,2
751,raydium-clmm,,2512,7287.484313778999,385.40220401798643,1.4668419885841175,1
751,orca-whirlpool-v2,,1858,7157.061888896999,512.881628390324,1.4405902560475339,4
751,meteora,,1046,5722.337468898001,715.715802147756,1.1518055491875325,2
751,meteora-dlmm,,1467,4391.562525265001,399.7930477362874,0.8839440375015748,4
751,meteora-dlmm,okx-aggregator,81,2141.6672143470005,3651.148521823499,0.4310798157929909,2
751,raydium-clmm,okx-aggregator,187,1887.347505844,1380.4767049894463,0.3798897465051124,1
751,raydium-clmm,raydium-router,172,464.688505049,358.7957267563626,0.09353359560986726,1
751,meteora,okx-aggregator,194,332.878463896,232.27450286923624,0.06700256040548956,2
751,stabble,jupiter-aggregator-v6,1264,46.08398985700001,4.875835090688904,0.009275893904281848,4
751,raydium-clmm,dflow-v1,6,8.442968905999999,180.08794099364343,0.0016994206459168073,1
751,stabble,,10,7.355558924,99.83911970436245,0.0014805442062945364,1
751,stabble,okx-aggregator,29,0.27802559899999996,1.2958043941633683,5.596164670205257e-05,4
751,meteora-dlmm,dflow-v1,3,0.216543644,9.947062604783943,4.358641414563789e-05,1
751,orca-whirlpool,dflow-v1,2,0.098709038,6.910331848100597,1.986838741009414e-05,1
751,orca-whirlpool,jupiter-aggregator-v4,13,0.015376711000000005,0.15989087504986957,3.095060568223309e-06,3
751,orca-whirlpool,photon,1,0.001378876,0.1875670813983851,2.775434054831025e-07,1
752,orca-whirlpool-v2,jupiter-aggregator-v6,35945,264236.734133253,1014.1118078850884,56.47054723489644,3
752,meteora-dlmm,jupiter-aggregator-v6,6755,106864.410922006,2170.6758487219504,22.838201450284597,3
752,raydium-clmm,jupiter-aggregator-v6,9373,25462.794683462005,374.9595573754923,5.441703458156534,1
752,meteora,jupiter-aggregator-v6,10343,17351.617761769,231.65003935917161,3.7082480361103363,2
752,orca-whirlpool-v2,okx-aggregator,394,16657.987664790002,5898.127079079634,3.5600109967619566,1
752,orca-whirlpool,,2041,9774.455372250999,656.2612998394076,2.088917900096861,16
752,raydium-clmm,,3431,6283.193767038,251.01862604982742,1.3427935808069558,1
752,orca-whirlpool,jupiter-aggregator-v6,3134,4841.181418272001,212.45322079674108,1.0346183124385953,1
752,orca-whirlpool-v2,,1410,4128.956623061999,401.0496541674324,0.882407363905269,3
752,meteora,,1352,3584.4545504150005,363.70455347771906,0.7660407651665592,3
752,meteora-dlmm,,1602,3426.1190782899994,292.0543295486186,0.7322025829511921,3
752,meteora-dlmm,okx-aggregator,99,2605.9353831529993,3547.698265651983,0.5569195275900519,3
752,raydium-clmm,okx-aggregator,221,1838.120084124,1165.0052726250165,0.3928282241847215,1
752,raydium-clmm,raydium-router,218,516.579308419,323.09518506551234,0.11039917039670288,2
752,meteora,okx-aggregator,163,312.87357339299984,267.0617993585671,0.06686482090688534,2
752,stabble,jupiter-aggregator-v6,835,30.126851654000003,4.969940081932086,0.006438468159797873,4
752,stabble,,5,2.5970496579999995,70.49738775791869,0.0005550205419565264,1
752,raydium-clmm,dflow-v1,3,0.604760106,26.92420703075698,0.00012924446044065835,1
752,meteora-dlmm,dflow-v1,3,0.412391211,18.425658321020403,8.813292911911205e-05,1
752,orca-whirlpool,jupiter-aggregator-v4,18,0.24029884699999998,1.8862594816914675,5.135473474010423e-05,2
752,stabble,okx-aggregator,16,0.12212176200000001,1.0469343700789264,2.6098879673376632e-05,4
752,orca-whirlpool,photon,1,0.037629757,5.093281719278962,8.04192867837431e-06,1
752,gamma,,1,0.001,0.13792656009438867,2.1371194818968164e-07,1
753,orca-whirlpool-v2,jupiter-aggregator-v6,22600,145178.96103380303,813.2755428642247,60.14873273371061,2
753,meteora-dlmm,jupiter-aggregator-v6,3871,43477.47827256001,1418.4331479748655,18.013045429792175,2
753,orca-whirlpool-v2,okx-aggregator,304,16581.718175173,6891.4783570206955,6.869930241145394,1
753,raydium-clmm,jupiter-aggregator-v6,4934,8363.319618963998,216.03478718350922,3.464986062343682,1
753,orca-whirlpool,,909,6177.035313341001,860.1264051125961,2.5591920723439516,3
753,meteora,jupiter-aggregator-v6,5427,5156.438281652,121.39927938893659,2.136351065281043,2
753,raydium-clmm,,1658,3379.0705906040002,258.00009372081655,1.3999742965184763,1
753,orca-whirlpool,jupiter-aggregator-v6,1866,3193.4121884610004,222.79669251612424,1.3230546276439556,1
